"county","population","tmean_avg","ppt_avg","year","cases"
"SAN DIEGO",3068182,17.4399574342892,24.2254626849108,"2009",132
"SAN DIEGO",3113636,17.4399574342892,24.2254626849108,"2010",132
"SAN DIEGO",3148936,17.4399574342892,24.2254626849108,"2011",144
"SAN DIEGO",3159091,17.4399574342892,24.2254626849108,"2012",144
"SAN DIEGO",3206897,17.4399574342892,24.2254626849108,"2013",96
"SAN DIEGO",3259259,17.4399574342892,24.2254626849108,"2014",84
"SAN DIEGO",3228571,17.4399574342892,24.2254626849108,"2015",108
"SAN DIEGO",3300000,17.4399574342892,24.2254626849108,"2016",132
"SAN DIEGO",3261905,17.4399574342892,24.2254626849108,"2017",276
"SAN DIEGO",3285714,17.4399574342892,24.2254626849108,"2018",276
"SAN DIEGO",3283465,17.4399574342892,24.2254626849108,"2019",420
"SAN DIEGO",3292857,17.4399574342892,24.2254626849108,"2020",456
"SAN DIEGO",3294118,17.4399574342892,24.2254626849108,"2021",444
"SAN DIEGO",3267717,17.4399574342892,24.2254626849108,"2022",420
"SAN DIEGO",3301471,17.4399574342892,24.2254626849108,"2023",444
"SAN JOAQUIN",578947,16.3194045977614,29.9981129378201,"2001",12
"SAN JOAQUIN",606061,16.3194045977614,29.9981129378201,"2002",24
"SAN JOAQUIN",629630,16.3194045977614,29.9981129378201,"2003",12
"SAN JOAQUIN",636364,16.3194045977614,29.9981129378201,"2004",24
"SAN JOAQUIN",650000,16.3194045977614,29.9981129378201,"2005",24
"SAN JOAQUIN",661017,16.3194045977614,29.9981129378201,"2006",36
"SAN JOAQUIN",671429,16.3194045977614,29.9981129378201,"2007",48
"SAN JOAQUIN",680000,16.3194045977614,29.9981129378201,"2008",36
"SAN JOAQUIN",682927,16.3194045977614,29.9981129378201,"2009",24
"SAN JOAQUIN",687500,16.3194045977614,29.9981129378201,"2010",60
"SAN JOAQUIN",693750,16.3194045977614,29.9981129378201,"2011",108
"SAN JOAQUIN",701923,16.3194045977614,29.9981129378201,"2012",72
"SAN JOAQUIN",708333,16.3194045977614,29.9981129378201,"2013",48
"SAN JOAQUIN",717647,16.3194045977614,29.9981129378201,"2014",60
"SAN JOAQUIN",729323,16.3194045977614,29.9981129378201,"2015",96
"SAN JOAQUIN",740310,16.3194045977614,29.9981129378201,"2016",192
"SAN JOAQUIN",750000,16.3194045977614,29.9981129378201,"2017",204
"SAN JOAQUIN",758621,16.3194045977614,29.9981129378201,"2018",240
"SAN JOAQUIN",771350,16.3194045977614,29.9981129378201,"2019",276
"SAN JOAQUIN",779070,16.3194045977614,29.9981129378201,"2020",132
"SAN JOAQUIN",783784,16.3194045977614,29.9981129378201,"2021",120
"SAN JOAQUIN",781955,16.3194045977614,29.9981129378201,"2022",108
"SAN JOAQUIN",788288,16.3194045977614,29.9981129378201,"2023",348
"SAN LUIS OBISPO",251397,14.7821339688815,35.5599209564615,"2001",48
"SAN LUIS OBISPO",254144,14.7821339688815,35.5599209564615,"2002",48
"SAN LUIS OBISPO",255639,14.7821339688815,35.5599209564615,"2003",72
"SAN LUIS OBISPO",258242,14.7821339688815,35.5599209564615,"2004",96
"SAN LUIS OBISPO",260116,14.7821339688815,35.5599209564615,"2005",96
"SAN LUIS OBISPO",261654,14.7821339688815,35.5599209564615,"2006",168
"SAN LUIS OBISPO",264331,14.7821339688815,35.5599209564615,"2007",84
"SAN LUIS OBISPO",266447,14.7821339688815,35.5599209564615,"2008",84
"SAN LUIS OBISPO",268041,14.7821339688815,35.5599209564615,"2009",72
"SAN LUIS OBISPO",269737,14.7821339688815,35.5599209564615,"2010",168
"SAN LUIS OBISPO",271722,14.7821339688815,35.5599209564615,"2011",168
"SAN LUIS OBISPO",274809,14.7821339688815,35.5599209564615,"2012",108
"SAN LUIS OBISPO",276042,14.7821339688815,35.5599209564615,"2013",48
"SAN LUIS OBISPO",278351,14.7821339688815,35.5599209564615,"2014",24
"SAN LUIS OBISPO",280172,14.7821339688815,35.5599209564615,"2015",60
"SAN LUIS OBISPO",281828,14.7821339688815,35.5599209564615,"2016",264
"SAN LUIS OBISPO",282134,14.7821339688815,35.5599209564615,"2017",444
"SAN LUIS OBISPO",283034,14.7821339688815,35.5599209564615,"2018",348
"SAN LUIS OBISPO",282700,14.7821339688815,35.5599209564615,"2019",264
"SAN LUIS OBISPO",282540,14.7821339688815,35.5599209564615,"2020",180
"SAN LUIS OBISPO",278583,14.7821339688815,35.5599209564615,"2021",168
"SAN LUIS OBISPO",279612,14.7821339688815,35.5599209564615,"2022",144
"SAN LUIS OBISPO",280992,14.7821339688815,35.5599209564615,"2023",240
"SANTA BARBARA",4e+05,15.2683247105287,35.581683404645,"2001",12
"SANTA BARBARA",407407,15.2683247105287,35.581683404645,"2002",12
"SANTA BARBARA",4e+05,15.2683247105287,35.581683404645,"2003",12
"SANTA BARBARA",406250,15.2683247105287,35.581683404645,"2004",12
"SANTA BARBARA",409836,15.2683247105287,35.581683404645,"2005",24
"SANTA BARBARA",412698,15.2683247105287,35.581683404645,"2006",24
"SANTA BARBARA",421053,15.2683247105287,35.581683404645,"2007",12
"SANTA BARBARA",423077,15.2683247105287,35.581683404645,"2008",12
"SANTA BARBARA",418605,15.2683247105287,35.581683404645,"2009",24
"SANTA BARBARA",423529,15.2683247105287,35.581683404645,"2010",36
"SANTA BARBARA",422222,15.2683247105287,35.581683404645,"2011",24
"SANTA BARBARA",428571,15.2683247105287,35.581683404645,"2012",24
"SANTA BARBARA",433962,15.2683247105287,35.581683404645,"2013",24
"SANTA BARBARA",441176,15.2683247105287,35.581683404645,"2014",12
"SANTA BARBARA",438596,15.2683247105287,35.581683404645,"2015",24
"SANTA BARBARA",442857,15.2683247105287,35.581683404645,"2016",60
"SANTA BARBARA",445736,15.2683247105287,35.581683404645,"2017",120
"SANTA BARBARA",447699,15.2683247105287,35.581683404645,"2018",108
"SANTA BARBARA",449102,15.2683247105287,35.581683404645,"2019",72
"SANTA BARBARA",450000,15.2683247105287,35.581683404645,"2020",60
"SANTA BARBARA",440000,15.2683247105287,35.581683404645,"2021",72
"SANTA BARBARA",440860,15.2683247105287,35.581683404645,"2022",36
"SANTA BARBARA",446701,15.2683247105287,35.581683404645,"2023",84
"SANTA CRUZ",250000,13.6785941674623,63.0505375373637,"2001",0
"SANTA CRUZ",250000,13.6785941674623,63.0505375373637,"2002",0
"SANTA CRUZ",250000,13.6785941674623,63.0505375373637,"2005",0
"SANTA CRUZ",250000,13.6785941674623,63.0505375373637,"2006",0
"SANTA CRUZ",250000,13.6785941674623,63.0505375373637,"2007",0
"SANTA CRUZ",250000,13.6785941674623,63.0505375373637,"2008",0
"SANTA CRUZ",272727,13.6785941674623,63.0505375373637,"2009",0
"SANTA CRUZ",263158,13.6785941674623,63.0505375373637,"2010",0
"SANTA CRUZ",272727,13.6785941674623,63.0505375373637,"2011",0
"SANTA CRUZ",270270,13.6785941674623,63.0505375373637,"2012",12
"SANTA CRUZ",277778,13.6785941674623,63.0505375373637,"2013",0
"SANTA CRUZ",272727,13.6785941674623,63.0505375373637,"2014",0
"SANTA CRUZ",250000,13.6785941674623,63.0505375373637,"2015",0
"SANTA CRUZ",272727,13.6785941674623,63.0505375373637,"2016",12
"SANTA CRUZ",272727,13.6785941674623,63.0505375373637,"2017",12
"SANTA CRUZ",274510,13.6785941674623,63.0505375373637,"2018",12
"SANTA CRUZ",272727,13.6785941674623,63.0505375373637,"2019",24
"SANTA CRUZ",272727,13.6785941674623,63.0505375373637,"2020",0
"SANTA CRUZ",261538,13.6785941674623,63.0505375373637,"2021",12
"SANTA CRUZ",264706,13.6785941674623,63.0505375373637,"2022",24
"SANTA CRUZ",265625,13.6785941674623,63.0505375373637,"2023",12
"SISKIYOU",45455,10.2080388430622,64.4876831739727,"2005",0
"SISKIYOU",45455,10.2080388430622,64.4876831739727,"2007",0
"SISKIYOU",45455,10.2080388430622,64.4876831739727,"2009",0
"SISKIYOU",45455,10.2080388430622,64.4876831739727,"2013",0
"SISKIYOU",44444,10.2080388430622,64.4876831739727,"2016",0
"SISKIYOU",44444,10.2080388430622,64.4876831739727,"2017",0
"SISKIYOU",43478,10.2080388430622,64.4876831739727,"2019",0
"SISKIYOU",44444,10.2080388430622,64.4876831739727,"2020",0
"SISKIYOU",43478,10.2080388430622,64.4876831739727,"2022",0
"SOLANO",428571,15.8031088752406,44.3018633959291,"2001",0
"SOLANO",5e+05,15.8031088752406,44.3018633959291,"2004",0
"SOLANO",4e+05,15.8031088752406,44.3018633959291,"2005",0
"SOLANO",407407,15.8031088752406,44.3018633959291,"2006",12
"SOLANO",4e+05,15.8031088752406,44.3018633959291,"2007",0
"SOLANO",407407,15.8031088752406,44.3018633959291,"2008",12
"SOLANO",4e+05,15.8031088752406,44.3018633959291,"2009",0
"SOLANO",416667,15.8031088752406,44.3018633959291,"2010",12
"SOLANO",416667,15.8031088752406,44.3018633959291,"2011",12
"SOLANO",421053,15.8031088752406,44.3018633959291,"2012",12
"SOLANO",428571,15.8031088752406,44.3018633959291,"2013",0
"SOLANO",416667,15.8031088752406,44.3018633959291,"2014",0
"SOLANO",431818,15.8031088752406,44.3018633959291,"2015",24
"SOLANO",444444,15.8031088752406,44.3018633959291,"2016",12
"SOLANO",450000,15.8031088752406,44.3018633959291,"2017",24
"SOLANO",447368,15.8031088752406,44.3018633959291,"2018",12
"SOLANO",453333,15.8031088752406,44.3018633959291,"2019",36
"SOLANO",448980,15.8031088752406,44.3018633959291,"2020",24
"SOLANO",447368,15.8031088752406,44.3018633959291,"2021",36
"SOLANO",442623,15.8031088752406,44.3018633959291,"2022",24
"SOLANO",446154,15.8031088752406,44.3018633959291,"2023",24
"STANISLAUS",444444,16.7934480034756,26.0560992592096,"2001",0
"STANISLAUS",470588,16.7934480034756,26.0560992592096,"2002",12
"STANISLAUS",484848,16.7934480034756,26.0560992592096,"2003",12
"STANISLAUS",485714,16.7934480034756,26.0560992592096,"2004",12
"STANISLAUS",5e+05,16.7934480034756,26.0560992592096,"2005",12
"STANISLAUS",5e+05,16.7934480034756,26.0560992592096,"2006",24
"STANISLAUS",513514,16.7934480034756,26.0560992592096,"2007",24
"STANISLAUS",517241,16.7934480034756,26.0560992592096,"2008",12
"STANISLAUS",514286,16.7934480034756,26.0560992592096,"2009",24
"STANISLAUS",514851,16.7934480034756,26.0560992592096,"2010",48
"STANISLAUS",517857,16.7934480034756,26.0560992592096,"2011",60
"STANISLAUS",525424,16.7934480034756,26.0560992592096,"2012",60
"STANISLAUS",527027,16.7934480034756,26.0560992592096,"2013",36
"STANISLAUS",529412,16.7934480034756,26.0560992592096,"2014",36
"STANISLAUS",533333,16.7934480034756,26.0560992592096,"2015",48
"STANISLAUS",540000,16.7934480034756,26.0560992592096,"2016",84
"STANISLAUS",547085,16.7934480034756,26.0560992592096,"2017",120
"STANISLAUS",550725,16.7934480034756,26.0560992592096,"2018",72
"STANISLAUS",551020,16.7934480034756,26.0560992592096,"2019",84
"STANISLAUS",553719,16.7934480034756,26.0560992592096,"2020",72
"STANISLAUS",553459,16.7934480034756,26.0560992592096,"2021",84
"STANISLAUS",549180,16.7934480034756,26.0560992592096,"2022",72
"STANISLAUS",547945,16.7934480034756,26.0560992592096,"2023",120
"TEHAMA",57143,17.1779951526747,53.5392021898263,"2001",0
"TEHAMA",62500,17.1779951526747,53.5392021898263,"2012",0
"TEHAMA",62500,17.1779951526747,53.5392021898263,"2013",0
"TEHAMA",62500,17.1779951526747,53.5392021898263,"2014",0
"TEHAMA",62500,17.1779951526747,53.5392021898263,"2016",0
"TEHAMA",66667,17.1779951526747,53.5392021898263,"2018",0
"TEHAMA",64516,17.1779951526747,53.5392021898263,"2019",0
"TEHAMA",65217,17.1779951526747,53.5392021898263,"2020",0
"TEHAMA",64516,17.1779951526747,53.5392021898263,"2021",0
"TEHAMA",66667,17.1779951526747,53.5392021898263,"2022",0
"TEHAMA",64516,17.1779951526747,53.5392021898263,"2023",0
"TRINITY",13699,11.2017406625673,87.7132487864001,"2009",0
"TRINITY",15873,11.2017406625673,87.7132487864001,"2018",0
"TULARE",373737,17.2429213472987,21.6582263507962,"2001",72
"TULARE",381974,17.2429213472987,21.6582263507962,"2002",84
"TULARE",390710,17.2429213472987,21.6582263507962,"2003",144
"TULARE",4e+05,17.2429213472987,21.6582263507962,"2004",156
"TULARE",408497,17.2429213472987,21.6582263507962,"2005",120
"TULARE",416136,17.2429213472987,21.6582263507962,"2006",192
"TULARE",423645,17.2429213472987,21.6582263507962,"2007",168
"TULARE",431330,17.2429213472987,21.6582263507962,"2008",204
"TULARE",438697,17.2429213472987,21.6582263507962,"2009",228
"TULARE",441913,17.2429213472987,21.6582263507962,"2010",192
"TULARE",447917,17.2429213472987,21.6582263507962,"2011",132
"TULARE",450581,17.2429213472987,21.6582263507962,"2012",156
"TULARE",453125,17.2429213472987,21.6582263507962,"2013",120
"TULARE",455696,17.2429213472987,21.6582263507962,"2014",108
"TULARE",459770,17.2429213472987,21.6582263507962,"2015",120
"TULARE",462107,17.2429213472987,21.6582263507962,"2016",252
"TULARE",465490,17.2429213472987,21.6582263507962,"2017",288
"TULARE",467320,17.2429213472987,21.6582263507962,"2018",288
"TULARE",470387,17.2429213472987,21.6582263507962,"2019",408
"TULARE",472669,17.2429213472987,21.6582263507962,"2020",288
"TULARE",474886,17.2429213472987,21.6582263507962,"2021",312
"TULARE",475155,17.2429213472987,21.6582263507962,"2022",312
"TULARE",476241,17.2429213472987,21.6582263507962,"2023",456
"TUOLUMNE",55556,13.8852157321673,75.15685837744,"2001",0
"TUOLUMNE",55556,13.8852157321673,75.15685837744,"2002",0
"TUOLUMNE",55556,13.8852157321673,75.15685837744,"2003",0
"TUOLUMNE",56604,13.8852157321673,75.15685837744,"2004",0
"TUOLUMNE",56604,13.8852157321673,75.15685837744,"2006",0
"TUOLUMNE",56604,13.8852157321673,75.15685837744,"2007",0
"TUOLUMNE",55556,13.8852157321673,75.15685837744,"2009",0
"TUOLUMNE",55556,13.8852157321673,75.15685837744,"2010",0
"TUOLUMNE",55556,13.8852157321673,75.15685837744,"2011",0
"TUOLUMNE",54545,13.8852157321673,75.15685837744,"2012",0
"TUOLUMNE",55556,13.8852157321673,75.15685837744,"2015",0
"TUOLUMNE",55046,13.8852157321673,75.15685837744,"2016",0
"TUOLUMNE",55046,13.8852157321673,75.15685837744,"2017",0
"TUOLUMNE",55556,13.8852157321673,75.15685837744,"2018",0
"TUOLUMNE",55556,13.8852157321673,75.15685837744,"2019",0
"TUOLUMNE",55556,13.8852157321673,75.15685837744,"2020",0
"TUOLUMNE",55556,13.8852157321673,75.15685837744,"2021",0
"TUOLUMNE",54054,13.8852157321673,75.15685837744,"2022",0
"TUOLUMNE",52632,13.8852157321673,75.15685837744,"2023",0
"VENTURA",777778,16.5292503960512,30.0468458308599,"2001",24
"VENTURA",769231,16.5292503960512,30.0468458308599,"2002",12
"VENTURA",796296,16.5292503960512,30.0468458308599,"2003",48
"VENTURA",792453,16.5292503960512,30.0468458308599,"2004",84
"VENTURA",787879,16.5292503960512,30.0468458308599,"2005",24
"VENTURA",805556,16.5292503960512,30.0468458308599,"2006",24
"VENTURA",802198,16.5292503960512,30.0468458308599,"2007",72
"VENTURA",810345,16.5292503960512,30.0468458308599,"2008",48
"VENTURA",822581,16.5292503960512,30.0468458308599,"2009",48
"VENTURA",820513,16.5292503960512,30.0468458308599,"2010",60
"VENTURA",829268,16.5292503960512,30.0468458308599,"2011",36
"VENTURA",841121,16.5292503960512,30.0468458308599,"2012",96
"VENTURA",847826,16.5292503960512,30.0468458308599,"2013",36
"VENTURA",840000,16.5292503960512,30.0468458308599,"2014",48
"VENTURA",857143,16.5292503960512,30.0468458308599,"2015",48
"VENTURA",855263,16.5292503960512,30.0468458308599,"2016",60
"VENTURA",850993,16.5292503960512,30.0468458308599,"2017",252
"VENTURA",849817,16.5292503960512,30.0468458308599,"2018",228
"VENTURA",846154,16.5292503960512,30.0468458308599,"2019",372
"VENTURA",844444,16.5292503960512,30.0468458308599,"2020",264
"VENTURA",839286,16.5292503960512,30.0468458308599,"2021",192
"VENTURA",828767,16.5292503960512,30.0468458308599,"2022",240
"VENTURA",824363,16.5292503960512,30.0468458308599,"2023",288
"YOLO",166667,16.6020458036317,40.4008412703735,"2001",0
"YOLO",181818,16.6020458036317,40.4008412703735,"2002",0
"YOLO",181818,16.6020458036317,40.4008412703735,"2003",0
"YOLO",187500,16.6020458036317,40.4008412703735,"2004",0
"YOLO",2e+05,16.6020458036317,40.4008412703735,"2005",0
"YOLO",2e+05,16.6020458036317,40.4008412703735,"2006",0
"YOLO",2e+05,16.6020458036317,40.4008412703735,"2007",0
"YOLO",2e+05,16.6020458036317,40.4008412703735,"2008",0
"YOLO",2e+05,16.6020458036317,40.4008412703735,"2009",0
"YOLO",2e+05,16.6020458036317,40.4008412703735,"2010",0
"YOLO",2e+05,16.6020458036317,40.4008412703735,"2011",0
"YOLO",2e+05,16.6020458036317,40.4008412703735,"2012",0
"YOLO",214286,16.6020458036317,40.4008412703735,"2014",0
"YOLO",210526,16.6020458036317,40.4008412703735,"2015",0
"YOLO",214286,16.6020458036317,40.4008412703735,"2016",0
"YOLO",210526,16.6020458036317,40.4008412703735,"2017",0
"YOLO",214286,16.6020458036317,40.4008412703735,"2018",0
"YOLO",216216,16.6020458036317,40.4008412703735,"2019",12
"YOLO",219512,16.6020458036317,40.4008412703735,"2020",12
"YOLO",216216,16.6020458036317,40.4008412703735,"2021",12
"YOLO",225000,16.6020458036317,40.4008412703735,"2022",12
"YOLO",224138,16.6020458036317,40.4008412703735,"2023",12
"YUBA",66667,16.584546195415,47.5960896902175,"2005",0
"YUBA",71429,16.584546195415,47.5960896902175,"2008",0
"YUBA",71429,16.584546195415,47.5960896902175,"2011",0
"YUBA",76923,16.584546195415,47.5960896902175,"2013",0
"YUBA",78947,16.584546195415,47.5960896902175,"2017",0
"YUBA",80000,16.584546195415,47.5960896902175,"2018",0
"YUBA",80645,16.584546195415,47.5960896902175,"2019",0
"YUBA",83333,16.584546195415,47.5960896902175,"2020",0
"YUBA",83333,16.584546195415,47.5960896902175,"2021",0
"YUBA",83333,16.584546195415,47.5960896902175,"2022",0
